id,lat,lon,utm_x_m,utm_y_m,depth_m,elev_m,year,month,day,hour,minute,second,dt_origin,rms_error,ml_mag,mw_mag,remarks
3649,-1.6487398,101.1543864,739687.4568,9817634.508,550.29,-550.29,2024,7,22,8,40,13.8000002,2024-07-22 08:40:13.800000,0.0967364,-0.232,0.055,WCC
3650,-1.6442675,101.149292,739120.9423,9818129.799,1023.36,-1023.36,2024,7,23,4,19,36.4700012,2024-07-23 04:19:36.470000,0.0105372,-0.593,-0.171,WCC
3651,-1.6448462,101.1465739,738818.327,9818066.115,1046.32,-1046.32,2024,7,23,4,19,40.1300011,2024-07-23 04:19:40.130000,0.0146741,0.065,0.341,WCC
3652,-1.6554012,101.1377279,737832.4451,9816899.701,-444.01,444.01,2024,7,23,4,19,52.8100014,2024-07-23 04:19:52.810000,8.96e-05,0.032,0.139,WCC
3653,-1.6478216,101.1348226,737509.9668,9817738.415,745.95,-745.95,2024,7,23,4,20,30.6200008,2024-07-23 04:20:30.620000,0.0123104,-0.449,0.086,WCC
3654,-1.6533217,101.1392822,738005.6972,9817129.525,364.31,-364.31,2024,7,24,17,14,53.3400002,2024-07-24 17:14:53.340000,0.000109,-0.659,0.014,WCC
3655,-1.619822736,101.1263344,736568.452,9820836.31,1921.023,-1921.023,2024,7,24,17,15,28.165826,2024-07-24 17:15:28.165830,0.00399273,-0.581,-0.104,Initial
3656,-1.6386288,101.1423421,738348.0318,9818754.32,1312.92,-1312.92,2024,7,24,17,15,35.3600006,2024-07-24 17:15:35.360000,0.0098905,-0.672,0.139,WCC
3657,-1.6497363,101.1501302,739213.5881,9817524.799,-130.77,130.77,2024,7,24,17,15,39.6800003,2024-07-24 17:15:39.680000,0.0169028,0.533,0.471,WCC
3658,-1.649879265,101.1381979,737885.417,9817510.417,678.125,-678.125,2024,7,24,17,15,49.93058,2024-07-24 17:15:49.930580,0.0192396,0.088,0.358,Initial
3659,-1.6483543,101.15743,740026.2812,9817676.781,105.84,-105.84,2024,7,24,18,11,37.9000015,2024-07-24 18:11:37.900000,0.0006016,-0.845,-0.052,WCC
